Frequency,RinV
1075,9.15532e-05
1075,0.000122071
1075,6.10356e-05
1075,9.15532e-05
1075,6.10356e-05
1075,0.000183106
1075,0.000152589
1075,3.05178e-05
1075,9.15532e-05
1075,0.000122071
1075,0.000152589
1075,0.000213624
1075,0.000122071
1075,0.000213624
1075,0.000122071
1075,9.15532e-05
1075,3.05178e-05
1080,0.00177003
1080,0.00039673
1080,6.10356e-05
1080,0.0
1080,9.15532e-05
1080,3.05178e-05
1080,3.05178e-05
1080,3.05178e-05
1080,0.0
1080,6.10356e-05
1080,0.0
1080,6.10356e-05
1080,3.05178e-05
1080,9.15532e-05
1080,0.0
1080,6.10356e-05
1080,6.10356e-05
1080,3.05178e-05
1080,3.05178e-05
1080,3.05178e-05
1080,6.10356e-05
1080,6.10356e-05
1080,0.0
1080,9.15532e-05
1080,9.15532e-05
1080,0.0
1080,6.10356e-05
1080,0.000122071
1080,3.05178e-05
1080,6.10356e-05
1080,3.05178e-05
1080,3.05178e-05
1080,9.15532e-05
1080,6.10356e-05
1080,6.10356e-05
1080,3.05178e-05
1080,6.10356e-05
1080,6.10356e-05
1080,6.10356e-05
1080,6.10356e-05
1080,0.000122071
1080,3.05178e-05
1080,3.05178e-05
1080,6.10356e-05
1080,0.0
1080,3.05178e-05
1080,9.15532e-05
1080,3.05178e-05
1080,3.05178e-05
1080,6.10356e-05
1085,0.00146485
1085,0.000244142
1085,0.000183106
1085,0.000122071
1085,9.15532e-05
1085,0.000183106
1085,9.15532e-05
1085,9.15532e-05
1085,0.000122071
1085,9.15532e-05
1085,6.10356e-05
1085,0.000152589
1085,6.10356e-05
1085,0.000122071
1085,6.10356e-05
1085,0.000122071
1085,0.000122071
1085,0.000122071
1085,0.000122071
1085,0.000183106
